EYCON_08,,01,02,03,04,05,06,07
DD/MM/YY,HH:MM:SS,"","","","","","",""
"LogTemps",,"T/C 1","T/C 2","T/C 3","T/C 4","T/C 5","T/C 6","Top_Pre2"
28/07/21,11:47:39,191,2192,2192,2192,2192,2192,62
28/07/21,11:47:39,191,2192,2192,2192,2192,2192,63
28/07/21,11:47:39,191,2192,2192,2192,2192,2192,63
28/07/21,11:47:40,191,2192,2192,2192,2192,2192,63
28/07/21,11:47:40,192,2192,2192,2192,2192,2192,63
28/07/21,11:47:40,192,2192,2192,2192,2192,2192,63
28/07/21,11:47:41,192,2192,2192,2192,2192,2192,63
28/07/21,11:47:41,192,2192,2192,2192,2192,2192,63
28/07/21,11:47:41,192,2192,2192,2192,2192,2192,63
28/07/21,11:47:42,192,2192,2192,2192,2192,2192,63
28/07/21,11:47:42,192,2192,2192,2192,2192,2192,63
28/07/21,11:47:43,192,2192,2192,2192,2192,2192,63
28/07/21,11:47:43,192,2192,2192,2192,2192,2192,63
28/07/21,11:47:43,192,2192,2192,2192,2192,2192,63
28/07/21,11:47:44,192,2192,2192,2192,2192,2192,62
28/07/21,11:47:44,192,2192,2192,2192,2192,2192,62
28/07/21,11:47:44,192,2192,2192,2192,2192,2192,62
28/07/21,11:47:44,192,2192,2192,2192,2192,2192,62
28/07/21,11:47:45,192,2192,2192,2192,2192,2192,62
28/07/21,11:47:45,192,2192,2192,2192,2192,2192,62
28/07/21,11:47:45,192,2192,2192,2192,2192,2192,62
28/07/21,11:47:46,192,2192,2192,2192,2192,2192,62
28/07/21,11:47:46,192,2192,2192,2192,2192,2192,62
28/07/21,11:47:46,192,2192,2192,2192,2192,2192,62
28/07/21,11:47:47,192,2192,2192,2192,2192,2192,62
28/07/21,11:47:47,192,2192,2192,2192,2192,2192,62
28/07/21,11:47:47,192,2192,2192,2192,2192,2192,62
28/07/21,11:47:48,192,2192,2192,2192,2192,2192,63
28/07/21,11:47:48,192,2192,2192,2192,2192,2192,63
28/07/21,11:47:49,192,2192,2192,2192,2192,2192,63
28/07/21,11:47:49,192,2192,2192,2192,2192,2192,63
28/07/21,11:47:49,192,2192,2192,2192,2192,2192,63
28/07/21,11:47:50,192,2192,2192,2192,2192,2192,62
28/07/21,11:47:50,192,2192,2192,2192,2192,2192,62
28/07/21,11:47:50,192,2192,2192,2192,2192,2192,63
28/07/21,11:47:51,192,2192,2192,2192,2192,2192,63
28/07/21,11:47:51,192,2192,2192,2192,2192,2192,63
28/07/21,11:47:51,192,2192,2192,2192,2192,2192,62
28/07/21,11:47:51,192,2192,2192,2192,2192,2192,62
28/07/21,11:47:52,192,2192,2192,2192,2192,2192,63
28/07/21,11:47:52,192,2192,2192,2192,2192,2192,63
28/07/21,11:47:52,192,2192,2192,2192,2192,2192,63
28/07/21,11:47:53,192,2192,2192,2192,2192,2192,63
28/07/21,11:47:53,192,2192,2192,2192,2192,2192,63
28/07/21,11:47:53,192,2192,2192,2192,2192,2192,63
28/07/21,11:47:54,192,2192,2192,2192,2192,2192,63
28/07/21,11:47:54,192,2192,2192,2192,2192,2192,63
28/07/21,11:47:54,192,2192,2192,2192,2192,2192,63
28/07/21,11:47:55,192,2192,2192,2192,2192,2192,63
28/07/21,11:47:55,192,2192,2192,2192,2192,2192,63
28/07/21,11:47:55,192,2192,2192,2192,2192,2192,63
28/07/21,11:47:56,192,2192,2192,2192,2192,2192,62
28/07/21,11:47:56,192,2192,2192,2192,2192,2192,62
28/07/21,11:47:57,192,2192,2192,2192,2192,2192,63
28/07/21,11:47:57,192,2192,2192,2192,2192,2192,63
28/07/21,11:47:57,192,2192,2192,2192,2192,2192,63
28/07/21,11:47:58,192,2192,2192,2192,2192,2192,63
28/07/21,11:47:58,192,2192,2192,2192,2192,2192,63
28/07/21,11:47:58,192,2192,2192,2192,2192,2192,63
28/07/21,11:47:58,192,2192,2192,2192,2192,2192,63
28/07/21,11:47:59,192,2192,2192,2192,2192,2192,63
28/07/21,11:47:59,192,2192,2192,2192,2192,2192,63
28/07/21,11:47:59,192,2192,2192,2192,2192,2192,63
28/07/21,11:48:00,192,2192,2192,2192,2192,2192,63
28/07/21,11:48:00,192,2192,2192,2192,2192,2192,63
28/07/21,11:48:00,192,2192,2192,2192,2192,2192,63
28/07/21,11:48:01,192,2192,2192,2192,2192,2192,63
28/07/21,11:48:01,192,2192,2192,2192,2192,2192,62
28/07/21,11:48:01,192,2192,2192,2192,2192,2192,62
28/07/21,11:48:02,192,2192,2192,2192,2192,2192,62
28/07/21,11:48:02,192,2192,2192,2192,2192,2192,62
28/07/21,11:48:02,192,2192,2192,2192,2192,2192,62
28/07/21,11:48:03,193,2192,2192,2192,2192,2192,62
28/07/21,11:48:03,193,2192,2192,2192,2192,2192,62
28/07/21,11:48:04,193,2192,2192,2192,2192,2192,63
28/07/21,11:48:04,193,2192,2192,2192,2192,2192,63
28/07/21,11:48:04,193,2192,2192,2192,2192,2192,62
28/07/21,11:48:05,193,2192,2192,2192,2192,2192,62
28/07/21,11:48:05,193,2192,2192,2192,2192,2192,62
28/07/21,11:48:05,193,2192,2192,2192,2192,2192,62
28/07/21,11:48:05,193,2192,2192,2192,2192,2192,62
28/07/21,11:48:06,193,2192,2192,2192,2192,2192,62
28/07/21,11:48:06,193,2192,2192,2192,2192,2192,62
28/07/21,11:48:06,193,2192,2192,2192,2192,2192,62
28/07/21,11:48:07,193,2192,2192,2192,2192,2192,62
28/07/21,11:48:07,193,2192,2192,2192,2192,2192,63
28/07/21,11:48:07,193,2192,2192,2192,2192,2192,63
28/07/21,11:48:08,193,2192,2192,2192,2192,2192,63
28/07/21,11:48:08,193,2192,2192,2192,2192,2192,63
28/07/21,11:48:09,193,2192,2192,2192,2192,2192,62
28/07/21,11:48:09,193,2192,2192,2192,2192,2192,62
28/07/21,11:48:09,193,2192,2192,2192,2192,2192,62
28/07/21,11:48:10,193,2192,2192,2192,2192,2192,62
28/07/21,11:48:10,193,2192,2192,2192,2192,2192,62
28/07/21,11:48:10,193,2192,2192,2192,2192,2192,62
28/07/21,11:48:11,193,2192,2192,2192,2192,2192,62
28/07/21,11:48:11,193,2192,2192,2192,2192,2192,62
28/07/21,11:48:11,193,2192,2192,2192,2192,2192,62
28/07/21,11:48:11,193,2192,2192,2192,2192,2192,62
28/07/21,11:48:12,193,2192,2192,2192,2192,2192,62
28/07/21,11:48:12,193,2192,2192,2192,2192,2192,62
28/07/21,11:48:12,193,2192,2192,2192,2192,2192,62
28/07/21,11:48:13,193,2192,2192,2192,2192,2192,62
28/07/21,11:48:13,193,2192,2192,2192,2192,2192,62
28/07/21,11:48:13,193,2192,2192,2192,2192,2192,62
28/07/21,11:48:14,193,2192,2192,2192,2192,2192,62
28/07/21,11:48:14,193,2192,2192,2192,2192,2192,62
28/07/21,11:48:14,193,2192,2192,2192,2192,2192,62
28/07/21,11:48:15,193,2192,2192,2192,2192,2192,62
28/07/21,11:48:15,193,2192,2192,2192,2192,2192,62
28/07/21,11:48:16,193,2192,2192,2192,2192,2192,62
28/07/21,11:48:16,193,2192,2192,2192,2192,2192,62
28/07/21,11:48:16,193,2192,2192,2192,2192,2192,62
28/07/21,11:48:17,193,2192,2192,2192,2192,2192,62
28/07/21,11:48:17,193,2192,2192,2192,2192,2192,62
28/07/21,11:48:17,193,2192,2192,2192,2192,2192,62
28/07/21,11:48:18,193,2192,2192,2192,2192,2192,62
28/07/21,11:48:18,193,2192,2192,2192,2192,2192,62
28/07/21,11:48:18,193,2192,2192,2192,2192,2192,62
28/07/21,11:48:18,193,2192,2192,2192,2192,2192,62
28/07/21,11:48:19,193,2192,2192,2192,2192,2192,62
28/07/21,11:48:19,193,2192,2192,2192,2192,2192,62
28/07/21,11:48:19,193,2192,2192,2192,2192,2192,62
28/07/21,11:48:20,193,2192,2192,2192,2192,2192,62
28/07/21,11:48:20,193,2192,2192,2192,2192,2192,62
28/07/21,11:48:20,193,2192,2192,2192,2192,2192,62
28/07/21,11:48:21,193,2192,2192,2192,2192,2192,62
28/07/21,11:48:21,193,2192,2192,2192,2192,2192,62
28/07/21,11:48:21,193,2192,2192,2192,2192,2192,62
28/07/21,11:48:22,193,2192,2192,2192,2192,2192,62
28/07/21,11:48:22,193,2192,2192,2192,2192,2192,62
28/07/21,11:48:23,193,2192,2192,2192,2192,2192,62
28/07/21,11:48:23,193,2192,2192,2192,2192,2192,62
28/07/21,11:48:23,193,2192,2192,2192,2192,2192,62
28/07/21,11:48:24,193,2192,2192,2192,2192,2192,62
28/07/21,11:48:24,193,2192,2192,2192,2192,2192,62
28/07/21,11:48:24,193,2192,2192,2192,2192,2192,62
28/07/21,11:48:25,193,2192,2192,2192,2192,2192,62
28/07/21,11:48:25,193,2192,2192,2192,2192,2192,62
28/07/21,11:48:25,193,2192,2192,2192,2192,2192,62
28/07/21,11:48:25,193,2192,2192,2192,2192,2192,62
28/07/21,11:48:26,193,2192,2192,2192,2192,2192,62
28/07/21,11:48:26,194,2192,2192,2192,2192,2192,62
28/07/21,11:48:26,194,2192,2192,2192,2192,2192,62
28/07/21,11:48:27,194,2192,2192,2192,2192,2192,62
28/07/21,11:48:27,194,2192,2192,2192,2192,2192,62
28/07/21,11:48:27,194,2192,2192,2192,2192,2192,62
28/07/21,11:48:28,194,2192,2192,2192,2192,2192,62
28/07/21,11:48:28,194,2192,2192,2192,2192,2192,62
28/07/21,11:48:28,194,2192,2192,2192,2192,2192,62
28/07/21,11:48:29,194,2192,2192,2192,2192,2192,62
28/07/21,11:48:29,194,2192,2192,2192,2192,2192,62
28/07/21,11:48:30,194,2192,2192,2192,2192,2192,62
28/07/21,11:48:30,194,2192,2192,2192,2192,2192,62
28/07/21,11:48:30,194,2192,2192,2192,2192,2192,62
28/07/21,11:48:30,194,2192,2192,2192,2192,2192,62
28/07/21,11:48:31,194,2192,2192,2192,2192,2192,62
28/07/21,11:48:31,194,2192,2192,2192,2192,2192,62
28/07/21,11:48:31,194,2192,2192,2192,2192,2192,62
28/07/21,11:48:32,194,2192,2192,2192,2192,2192,62
28/07/21,11:48:32,194,2192,2192,2192,2192,2192,62
28/07/21,11:48:32,194,2192,2192,2192,2192,2192,62
28/07/21,11:48:33,194,2192,2192,2192,2192,2192,62
28/07/21,11:48:33,194,2192,2192,2192,2192,2192,62
28/07/21,11:48:33,194,2192,2192,2192,2192,2192,62
28/07/21,11:48:34,194,2192,2192,2192,2192,2192,62
28/07/21,11:48:34,194,2192,2192,2192,2192,2192,62
28/07/21,11:48:35,194,2192,2192,2192,2192,2192,61
28/07/21,11:48:35,194,2192,2192,2192,2192,2192,61
28/07/21,11:48:35,194,2192,2192,2192,2192,2192,62
28/07/21,11:48:36,194,2192,2192,2192,2192,2192,62
28/07/21,11:48:36,194,2192,2192,2192,2192,2192,62
28/07/21,11:48:36,194,2192,2192,2192,2192,2192,62
28/07/21,11:48:36,194,2192,2192,2192,2192,2192,62
28/07/21,11:48:37,194,2192,2192,2192,2192,2192,62
28/07/21,11:48:37,194,2192,2192,2192,2192,2192,62
28/07/21,11:48:37,194,2192,2192,2192,2192,2192,62
28/07/21,11:48:38,194,2192,2192,2192,2192,2192,62
28/07/21,11:48:38,194,2192,2192,2192,2192,2192,62
28/07/21,11:48:38,194,2192,2192,2192,2192,2192,62
28/07/21,11:48:39,194,2192,2192,2192,2192,2192,62
28/07/21,11:48:39,194,2192,2192,2192,2192,2192,62
28/07/21,11:48:40,194,2192,2192,2192,2192,2192,62
28/07/21,11:48:40,194,2192,2192,2192,2192,2192,62
28/07/21,11:48:40,194,2192,2192,2192,2192,2192,62
28/07/21,11:48:41,194,2192,2192,2192,2192,2192,62
28/07/21,11:48:41,194,2192,2192,2192,2192,2192,62
28/07/21,11:48:41,194,2192,2192,2192,2192,2192,62
28/07/21,11:48:42,194,2192,2192,2192,2192,2192,62
28/07/21,11:48:42,194,2192,2192,2192,2192,2192,62
28/07/21,11:48:42,194,2192,2192,2192,2192,2192,62
28/07/21,11:48:42,194,2192,2192,2192,2192,2192,62
28/07/21,11:48:43,194,2192,2192,2192,2192,2192,62
28/07/21,11:48:43,194,2192,2192,2192,2192,2192,62
